|dates|Craig_Virginia_UnitedStates.JHU_ConfirmedCases.data|Craig_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Craig_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Craig_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Craig_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Craig_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|4.0|0|0.0|0|0.0|0
0|2020-05-18|4.0|0|0.0|0|0.0|0
0|2020-05-19|4.0|0|0.0|0|0.0|0
0|2020-05-20|4.0|0|0.0|0|0.0|0
0|2020-05-21|5.0|0|0.0|0|0.0|0
0|2020-05-22|5.0|0|0.0|0|0.0|0
0|2020-05-23|5.0|0|0.0|0|0.0|0
